job_title,company_name,work_genre,area,income,description,url
【CEO直下/幹部候補】～法人営業メンバーを募集中！,株式会社EmpowerX,法人営業,"('東京都港区',)","('月給 20万円 ～ 35万円',)","【職務内容】

インサイドセールスとして、電話やメールを通じて潜在的な顧客にアプローチし、商談の機会を創出致します。具体的には以下の業務を担当します。





-顧客データベースの分析-

潜在顧客のリストを分析し、ターゲットを特定します。



-アウトリーチ活動-

電話やメールを使って、潜在顧客に連絡を取り、当社の製品やサービスについて情報を提供します。



-商談の設定-

興味を持った顧客との商談のアポイントメントを設定します。



-営業チームとの連携-

商談の機会を営業チームに引き継ぎ、受注に向けてサポートします。



【配属先】

適正に応じて以下の2つのいずれかの組織への配属を検討いたします。

SDR業務：新規に問い合わせをしてくる顧客から商談を創出します。

BDR業務：まだ接点がない顧客から商談を創出します。",https://en-gage.net/user/search/?area=0&job=150000&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7579787,企画・事務・管理系
【SaaS企業支援】～インサイドセールスメンバーを募集中！,株式会社EmpowerX,インサイドセールス,"('東京都港区',)","('月給 20万円 ～ 35万円',)","【職務内容】

インサイドセールスとして、電話やメールを通じて潜在的な顧客にアプローチし、商談の機会を創出致します。具体的には以下の業務を担当します。





-顧客データベースの分析-

潜在顧客のリストを分析し、ターゲットを特定します。



-アウトリーチ活動-

電話やメールを使って、潜在顧客に連絡を取り、当社の製品やサービスについて情報を提供します。



-商談の設定-

興味を持った顧客との商談のアポイントメントを設定します。



-営業チームとの連携-

商談の機会を営業チームに引き継ぎ、受注に向けてサポートします。



【配属先】

適正に応じて以下の2つのいずれかの組織への配属を検討いたします。

SDR業務：新規に問い合わせをしてくる顧客から商談を創出します。

BDR業務：まだ接点がない顧客から商談を創出します。",https://en-gage.net/user/search/?area=0&job=150000&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7579404,企画・事務・管理系
【SaaS企業支援】～セールスコンサルタントメンバーを募集中！,株式会社EmpowerX,セールスコンサルタント,"('東京都港区',)","('月給 20万円 ～ 35万円',)","【職務内容】

インサイドセールスとして、電話やメールを通じて潜在的な顧客にアプローチし、商談の機会を創出致します。具体的には以下の業務を担当します。





-顧客データベースの分析-

潜在顧客のリストを分析し、ターゲットを特定します。



-アウトリーチ活動-

電話やメールを使って、潜在顧客に連絡を取り、当社の製品やサービスについて情報を提供します。



-商談の設定-

興味を持った顧客との商談のアポイントメントを設定します。



-営業チームとの連携-

商談の機会を営業チームに引き継ぎ、受注に向けてサポートします。



【配属先】

適正に応じて以下の2つのいずれかの組織への配属を検討いたします。

SDR業務：新規に問い合わせをしてくる顧客から商談を創出します。

BDR業務：まだ接点がない顧客から商談を創出します。",https://en-gage.net/user/search/?area=0&job=150000&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7579650,企画・事務・管理系
【SaaS企業支援】～法人営業メンバーを募集中！,株式会社EmpowerX,法人営業,"('東京都港区',)","('月給 20万円 ～ 35万円',)","【職務内容】

インサイドセールス



顧客に対し、電話やメールを通じてアプローチし、商談の機会を創出致します。

※テレアポとは違い、ひたすら電話する業務ではありません。



セールス/マーケティング思考が身に付きます！



【配属先】

適正に応じて以下の2つのいずれかの組織への配属を検討いたします。

SDR業務：新規に問い合わせをしてくる顧客から商談を創出します。

BDR業務：まだ接点がない顧客から商談を創出します。",https://en-gage.net/user/search/?area=0&job=150000&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7579772,企画・事務・管理系
【カジュアル面談】～インサイドセールスメンバーを募集中！,株式会社EmpowerX,インサイドセールス,"('東京都港区',)","('月給 20万円 ～ 35万円',)","【職務内容】

インサイドセールスとして、電話やメールを通じて潜在的な顧客にアプローチし、商談の機会を創出致します。具体的には以下の業務を担当します。





-顧客データベースの分析-

潜在顧客のリストを分析し、ターゲットを特定します。



-アウトリーチ活動-

電話やメールを使って、潜在顧客に連絡を取り、当社の製品やサービスについて情報を提供します。



-商談の設定-

興味を持った顧客との商談のアポイントメントを設定します。



-営業チームとの連携-

商談の機会を営業チームに引き継ぎ、受注に向けてサポートします。



【配属先】

適正に応じて以下の2つのいずれかの組織への配属を検討いたします。

SDR業務：新規に問い合わせをしてくる顧客から商談を創出します。

BDR業務：まだ接点がない顧客から商談を創出します。",https://en-gage.net/user/search/?area=0&job=150000&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7579401,企画・事務・管理系
【カジュアル面談】～セールスコンサルタントメンバーを募集中！,株式会社EmpowerX,セールスコンサルタント,"('東京都港区',)","('月給 20万円 ～ 35万円',)","【職務内容】

インサイドセールスとして、電話やメールを通じて潜在的な顧客にアプローチし、商談の機会を創出致します。具体的には以下の業務を担当します。





-顧客データベースの分析-

潜在顧客のリストを分析し、ターゲットを特定します。



-アウトリーチ活動-

電話やメールを使って、潜在顧客に連絡を取り、当社の製品やサービスについて情報を提供します。



-商談の設定-

興味を持った顧客との商談のアポイントメントを設定します。



-営業チームとの連携-

商談の機会を営業チームに引き継ぎ、受注に向けてサポートします。



【配属先】

適正に応じて以下の2つのいずれかの組織への配属を検討いたします。

SDR業務：新規に問い合わせをしてくる顧客から商談を創出します。

BDR業務：まだ接点がない顧客から商談を創出します。",https://en-gage.net/user/search/?area=0&job=150000&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7579643,企画・事務・管理系
【カジュアル面談】～法人営業メンバーを募集中！,株式会社EmpowerX,法人営業,"('東京都港区',)","('月給 20万円 ～ 35万円',)","【職務内容】

インサイドセールス



顧客に対し、電話やメールを通じてアプローチし、商談の機会を創出致します。

※テレアポとは違い、ひたすら電話する業務ではありません。



セールス/マーケティング思考が身に付きます！



【配属先】

適正に応じて以下の2つのいずれかの組織への配属を検討いたします。

SDR業務：新規に問い合わせをしてくる顧客から商談を創出します。

BDR業務：まだ接点がない顧客から商談を創出します。",https://en-gage.net/user/search/?area=0&job=150000&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7579768,企画・事務・管理系
【キャリアの次のステップへ！第二新卒大歓迎！】～インサイドセールスメンバーを募集中！,株式会社EmpowerX,インサイドセールス,"('東京都港区',)","('月給 20万円 ～ 35万円',)","【職務内容】

インサイドセールスとして、電話やメールを通じて潜在的な顧客にアプローチし、商談の機会を創出致します。具体的には以下の業務を担当します。





-顧客データベースの分析-

潜在顧客のリストを分析し、ターゲットを特定します。



-アウトリーチ活動-

電話やメールを使って、潜在顧客に連絡を取り、当社の製品やサービスについて情報を提供します。



-商談の設定-

興味を持った顧客との商談のアポイントメントを設定します。



-営業チームとの連携-

商談の機会を営業チームに引き継ぎ、受注に向けてサポートします。



【配属先】

適正に応じて以下の2つのいずれかの組織への配属を検討いたします。

SDR業務：新規に問い合わせをしてくる顧客から商談を創出します。

BDR業務：まだ接点がない顧客から商談を創出します。",https://en-gage.net/user/search/?area=0&job=150000&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7579379,企画・事務・管理系
【キャリアの次のステップへ！第二新卒大歓迎！】～セールスコンサルタントメンバーを募集中！,株式会社EmpowerX,セールスコンサルタント,"('東京都港区',)","('月給 20万円 ～ 35万円',)","【職務内容】

インサイドセールスとして、電話やメールを通じて潜在的な顧客にアプローチし、商談の機会を創出致します。具体的には以下の業務を担当します。





-顧客データベースの分析-

潜在顧客のリストを分析し、ターゲットを特定します。



-アウトリーチ活動-

電話やメールを使って、潜在顧客に連絡を取り、当社の製品やサービスについて情報を提供します。



-商談の設定-

興味を持った顧客との商談のアポイントメントを設定します。



-営業チームとの連携-

商談の機会を営業チームに引き継ぎ、受注に向けてサポートします。



【配属先】

適正に応じて以下の2つのいずれかの組織への配属を検討いたします。

SDR業務：新規に問い合わせをしてくる顧客から商談を創出します。

BDR業務：まだ接点がない顧客から商談を創出します。",https://en-gage.net/user/search/?area=0&job=150000&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7579628,企画・事務・管理系
【キャリアの次のステップへ！第二新卒大歓迎！】～法人営業メンバーを募集中！,株式会社EmpowerX,法人営業,"('東京都港区',)","('月給 20万円 ～ 35万円',)","【職務内容】

インサイドセールス



顧客に対し、電話やメールを通じてアプローチし、商談の機会を創出致します。

※テレアポとは違い、ひたすら電話する業務ではありません。



セールス/マーケティング思考が身に付きます！



【配属先】

適正に応じて以下の2つのいずれかの組織への配属を検討いたします。

SDR業務：新規に問い合わせをしてくる顧客から商談を創出します。

BDR業務：まだ接点がない顧客から商談を創出します。",https://en-gage.net/user/search/?area=0&job=150000&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7579733,企画・事務・管理系
【世の中にセールスで革命を起こすメンバーを募集中！】～インサイドセールスメンバーを募集中！,株式会社EmpowerX,インサイドセールス,"('東京都港区',)","('月給 20万円 ～ 35万円',)","【職務内容】

インサイドセールスとして、電話やメールを通じて潜在的な顧客にアプローチし、商談の機会を創出致します。具体的には以下の業務を担当します。





-顧客データベースの分析-

潜在顧客のリストを分析し、ターゲットを特定します。



-アウトリーチ活動-

電話やメールを使って、潜在顧客に連絡を取り、当社の製品やサービスについて情報を提供します。



-商談の設定-

興味を持った顧客との商談のアポイントメントを設定します。



-営業チームとの連携-

商談の機会を営業チームに引き継ぎ、受注に向けてサポートします。



【配属先】

適正に応じて以下の2つのいずれかの組織への配属を検討いたします。

SDR業務：新規に問い合わせをしてくる顧客から商談を創出します。

BDR業務：まだ接点がない顧客から商談を創出します。",https://en-gage.net/user/search/?area=0&job=150000&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7579408,企画・事務・管理系
【世の中にセールスで革命を起こすメンバーを募集中！】～法人営業メンバーを募集中！,株式会社EmpowerX,法人営業,"('東京都港区',)","('月給 20万円 ～ 35万円',)","【職務内容】

インサイドセールス



顧客に対し、電話やメールを通じてアプローチし、商談の機会を創出致します。

※テレアポとは違い、ひたすら電話する業務ではありません。



セールス/マーケティング思考が身に付きます！



【配属先】

適正に応じて以下の2つのいずれかの組織への配属を検討いたします。

SDR業務：新規に問い合わせをしてくる顧客から商談を創出します。

BDR業務：まだ接点がない顧客から商談を創出します。",https://en-gage.net/user/search/?area=0&job=150000&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7579780,企画・事務・管理系
【交通費・住宅補助支給有】～インサイドセールスメンバーを募集中！,株式会社EmpowerX,インサイドセールス,"('東京都港区',)","('月給 20万円 ～ 35万円',)","【職務内容】

インサイドセールスとして、電話やメールを通じて潜在的な顧客にアプローチし、商談の機会を創出致します。具体的には以下の業務を担当します。





-顧客データベースの分析-

潜在顧客のリストを分析し、ターゲットを特定します。



-アウトリーチ活動-

電話やメールを使って、潜在顧客に連絡を取り、当社の製品やサービスについて情報を提供します。



-商談の設定-

興味を持った顧客との商談のアポイントメントを設定します。



-営業チームとの連携-

商談の機会を営業チームに引き継ぎ、受注に向けてサポートします。



【配属先】

適正に応じて以下の2つのいずれかの組織への配属を検討いたします。

SDR業務：新規に問い合わせをしてくる顧客から商談を創出します。

BDR業務：まだ接点がない顧客から商談を創出します。",https://en-gage.net/user/search/?area=0&job=150000&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7579371,企画・事務・管理系
【入社3ヶ月で月給10万円アップ事例有り！】～インサイドセールスメンバーを募集中！,株式会社EmpowerX,インサイドセールス,"('東京都港区',)","('月給 20万円 ～ 35万円',)","【職務内容】

インサイドセールスとして、電話やメールを通じて潜在的な顧客にアプローチし、商談の機会を創出致します。具体的には以下の業務を担当します。





-顧客データベースの分析-

潜在顧客のリストを分析し、ターゲットを特定します。



-アウトリーチ活動-

電話やメールを使って、潜在顧客に連絡を取り、当社の製品やサービスについて情報を提供します。



-商談の設定-

興味を持った顧客との商談のアポイントメントを設定します。



-営業チームとの連携-

商談の機会を営業チームに引き継ぎ、受注に向けてサポートします。



【配属先】

適正に応じて以下の2つのいずれかの組織への配属を検討いたします。

SDR業務：新規に問い合わせをしてくる顧客から商談を創出します。

BDR業務：まだ接点がない顧客から商談を創出します。",https://en-gage.net/user/search/?area=0&job=150000&distanceIndex=&p_t=258484&f_t=0&page=1#/desc/7579508,企画・事務・管理系
