job_title,company_name,work_genre,area,income,description,url,job_type
未経験OK！【サポート業務からエンジニアを目指す】研修でしっかり教えます｜年間休日121日,株式会社ラポール,ITサポート,"('静岡県静岡市葵区',)","('月給 21万円 ～ 28万円',)","ITエンジニア

★最新Web・スマホアプリ開発・インフラ・検証

★充実のフォロー体制あり



【具体的には】 

ITサポートとして 

まずは簡単な事務や動作チェックなどからスタート。 

その後は、スマホ、タブレット、PCなどのアプリ開発 

インフラ基盤の設計・構築、分析・解析など、 

幅広いプロジェクトに携わっていけます。 



■入社後の流れ 

□充実の教育体制 

・入社後1週間/座学研修…当社のことや仕事の概要を説明します 

　終了後、どんな仕事をしてみたいか希望をお聞きします 

　▼ 

・プロジェクトへの参画 

　又は最大3ヵ月/導入研修…先輩エンジニアが講師になって丁寧に指導  

　実践形式(簡単なプログラム作成等)だから楽しく学べます 



▼プロジェクト例 

・IT関連事務 

・業務アプリケーション開発

・ECサイト構築/WEBアプリケーション開発

・Android/iOSアプリ開発

・組込み系開発

・サーバー/NW構築

・組込み機器検証(スマートフォン/カーナビ/家電製品など) 

・WEBシステム機器検証 

・ゲームやアプリの検証（テスター） 



「ひとつの技術を極めたい」 

「得意な分野で妥協せずに働きたい」 

それぞれの希望に見合った案件をご紹介します 



◎同期も多いので、励まし合いながら成長可能！ 

◎プロジェクト配属後も先輩エンジニアが勉強会を実施し成長をサポート！ 



■専任の管理担当が応援   

・エンジニア一人ひとりに専任の管理担当が付き、どんなことでも相談にのります。 

・あなただけのカルテを作成し、スキルアップ・キャリアパスを手助けします。",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/6042681,技術系（IT・Web・ゲーム・通信）
【未経験歓迎】正社員・Webエンジニア｜在宅勤務も可能｜リモート研修でじっくり学べる！月給25万円～,株式会社クリエイト・スタッフィング,webエンジニア,"('北海道札幌市東区',)","('月給 25万円 ～ 40万円',)","【未経験歓迎】エンジニアキャリアをスタート★



まずは、ビジネススキルやコミュニケーションスキルを養うためのお仕事に従事して頂きながら、""リモート研修”にてエンジニアになるためのカリキュラムを約6-8カ月間受講。受講後は、Webエンジニアとして、スマートフォンやゲームアプリの開発、システム基盤構築に携わるなど、適正や希望に応じて、活躍の場が多数あります!





&lt;カリキュラムの魅力&gt;



その1★幅広い知識に触れながら、適正を一緒に見極める



Webサイトやスマホアプリの設計・開発を担うWebエンジニア。主に、「フロンドエンド」と「バックエンド」に分けれており、カリキュラムでは、どちらも学べるようになっています。知識や技術を習得していく中で、適正を見極め""あなたの未来""を一緒に考えます。受講しながら、「得意」や「進みたい道」をぜひ見つけてください!



その2★現役のWebエンジニアに質問できる



分からないことは、現役のWebエンジニアに質問することが可能です。リアルな声や情報が聞けるので、実践で活きる知識が盛りだくさん!また、カリキュラムの進捗管理は、現場で実際に用いられるツールを使用するので、より実践に近い状態で学べる環境です。リアルでの研修も月2回開催しています。



その3★エンジニアキャリアのスタートを徹底サポート



キャリアのゴールではなく、スタートとなる会社でありたいと思っています。そのため、ゼロから幅広い知識を身につけ、プロのエンジニアとして活躍するためのサポート体制は万全です!カリキュラム受講中も、講師をはじめ、一緒に伴走するスタッフや仲間がいるので、孤独や不安を感じることはありません。あなた次第で、活躍の場は無限大です★",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7444966,技術系（IT・Web・ゲーム・通信）
【未経験歓迎】正社員・システムエンジニア｜在宅勤務も可｜リモート研修でじっくり学べる！月給25万円～,株式会社クリエイト・スタッフィング,システムエンジニア,"('北海道札幌市東区',)","('月給 25万円 ～ 40万円',)","【未経験歓迎】エンジニアキャリアをスタート★



まずは、ビジネススキルやコミュニケーションスキルを養うためのお仕事に従事して頂きながら、""リモート研修”にてエンジニアになるためのカリキュラムを約6-8カ月間受講。受講後は、Webエンジニアとして、スマートフォンやゲームアプリの開発、システム基盤構築に携わるなど、適正や希望に応じて、活躍の場が多数あります!





&lt;カリキュラムの魅力&gt;



その1★幅広い知識に触れながら、適正を一緒に見極める



Webサイトやスマホアプリの設計・開発を担うシステムエンジニア。主に、「フロンドエンド」と「バックエンド」に分けれており、カリキュラムでは、どちらも学べるようになっています。知識や技術を習得していく中で、適正を見極め""あなたの未来""を一緒に考えます。受講しながら、「得意」や「進みたい道」をぜひ見つけてください!



その2★現役のシステムエンジニアに質問できる



分からないことは、現役のシステムエンジニアに質問することが可能です。リアルな声や情報が聞けるので、実践で活きる知識が盛りだくさん!また、カリキュラムの進捗管理は、現場で実際に用いられるツールを使用するので、より実践に近い状態で学べる環境です。リアルでの研修も月2回開催しています。



その3★エンジニアキャリアのスタートを徹底サポート



キャリアのゴールではなく、スタートとなる会社でありたいと思っています。そのため、ゼロから幅広い知識を身につけ、プロのエンジニアとして活躍するためのサポート体制は万全です!カリキュラム受講中も、講師をはじめ、一緒に伴走するスタッフや仲間がいるので、孤独や不安を感じることはありません。あなた次第で、活躍の場は無限大です★",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7444971,技術系（IT・Web・ゲーム・通信）
ITインフラエンジニア募集！未経験者歓迎！充実の研修とサポート/土日祝休み,株式会社Ｂ＆ＨＭａｎａｇｅｍｅｎｔ,webエンジニア,"('新潟県新潟市西区',)","('月給 25万円 ～ 50万円',)","ITインフラの運用・監視に関わる業務をお任せします。

当社はITインフラを支える事業を展開しております。



インフラエンジニアとしてクライアント先に常駐の上、クライアント様のネットワーク・サーバーの監視・運用・構築・設計業務をお任せします。 

完全未経験でも、しっかりと研修を受けてもらうので、最初から大きな案件に関わることが可能です。



◯ITシステムの運用、保守 

お客様が抱えるシステムに発生した障害を、技術的な介入や機器の修理によって解決します。 障害には一定のパターンがあるため、未経験の方でも手順に慣れればすぐに対応できます。 



◯ITシステムの構築 

お客様が求めるシステムに必要なネットワークを構築します。 

キャリアステップを踏んだ後に着手して頂くので、一人前のエンジニアへと成長できます。 



◯ITシステムの設計 

お客様が求める要件に対して、適切なシステムを企画・設計します。 

技術力だけでなく、企画力や交渉力などのスキルも身に付きます。



●求める人物像

・ＩＴ業界へ強い関心がある方

・未経験からエンジニアに挑戦したい方

・フロントエンド、バックエンド、インフラ、満遍なく興味がある方

・制作物を自分で作り出したい方

・運動や勉強、アルバイトなど何かを一生懸命頑張ってきた方



●ポイント

・年間休日125日以上

・完全週休二日制

・社用携帯、ノートPC支給

・家賃補助



●選考フロー

面接回数は基本1回です。

応募から内定までの期間は最短で10日程度です。



※面接はオンラインでの実施となります",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/6884599,技術系（IT・Web・ゲーム・通信）
未経験OK！【エンジニア候補生募集！】安心の自社研修｜在宅ワーク実績あり｜資格取得支援｜,株式会社ユーナ,エンジニア,"('青森県青森市',)","('月給 22万円 ～ 50万円',)","弊社では IT未経験からスタートしている 先輩社員がたくさんいます。 

実務経験がゼロだけど「IT業界に興味がある」 、「チャレンジしたい」方であれば、 未経験から成長しているんです。



【入社後】　

まずは、1ヶ月の基礎研修からスタート。

「事業内容」や「パソコンの基本的な使い方」、「IT業界について」などをイチから学んでいきます。



基礎研修後は3ヶ月から半年かけて、アシスタント業務を担当。



ITに関する実務経験を積み、資格を取得してエンジニアデビューします！



【仕事内容】

・PCやモバイル端末の初期設定や組み立て

・ソフトウェアのインストール

・社内のネットワークの設定

・新入社員のPCの発注から準備

・IT製品のマニュアルの作成

・システム開発や運用に関わる問い合わせのサポート



ゆくゆくはシステム構築 / 開発業務に携わっていただきます！



【キャリアパス例】

◯ HPLP制作/ECサイト構築運営

◯ アプリ開発/WEB制作

◯ ネットワーク・DB構築

◯ IT設計・製造・テスト/インフラ保守運用・構築

◯ AI・IoT・ロボットの設計組立/開発検証

その他キャリアパス事例あり



【資格取得もバックアップ】

資格受験料や研修費などは、会社が全額補助。もちろん、資格を取れば手当も支給します。



【女性多数活躍中】 

女性社員が全体の30%以上を占めます

キャリアプランもしっかり描けています。



また弊社では社内にキャリアアドバイザーを常駐しています。

プロのアドバイザーがサポートするので、最適な働き方を見つけることができるでしょう。もちろん、上司、人事、営業担当など、役職や部署の垣根を越えて全員でサポートする体制も整っています。もうキャリアアップで悩む必要はありません！



最初はIT用語について 、理解していなくても問題ありません！",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/4547998,技術系（IT・Web・ゲーム・通信）
【未経験歓迎】正社員・プログラマー｜在宅勤務も可能｜リモート研修でじっくり学べる！月給25万円～,株式会社クリエイト・スタッフィング,プログラマー,"('北海道札幌市東区',)","('月給 25万円 ～ 40万円',)","【未経験歓迎】エンジニアキャリアをスタート★



まずは、ビジネススキルやコミュニケーションスキルを養うためのお仕事に従事して頂きながら、""リモート研修”にてエンジニアになるためのカリキュラムを約6-8カ月間受講。受講後は、Webエンジニアとして、スマートフォンやゲームアプリの開発、システム基盤構築に携わるなど、適正や希望に応じて、活躍の場が多数あります!





&lt;カリキュラムの魅力&gt;



その1★幅広い知識に触れながら、適正を一緒に見極める



Webサイトやスマホアプリの設計・開発を担うシステムエンジニア。主に、「フロンドエンド」と「バックエンド」に分けれており、カリキュラムでは、どちらも学べるようになっています。知識や技術を習得していく中で、適正を見極め""あなたの未来""を一緒に考えます。受講しながら、「得意」や「進みたい道」をぜひ見つけてください!



その2★現役のシステムエンジニアに質問できる



分からないことは、現役のシステムエンジニアに質問することが可能です。リアルな声や情報が聞けるので、実践で活きる知識が盛りだくさん!また、カリキュラムの進捗管理は、現場で実際に用いられるツールを使用するので、より実践に近い状態で学べる環境です。リアルでの研修も月2回開催しています。



その3★エンジニアキャリアのスタートを徹底サポート



キャリアのゴールではなく、スタートとなる会社でありたいと思っています。そのため、ゼロから幅広い知識を身につけ、プロのエンジニアとして活躍するためのサポート体制は万全です!カリキュラム受講中も、講師をはじめ、一緒に伴走するスタッフや仲間がいるので、孤独や不安を感じることはありません。あなた次第で、活躍の場は無限大です★",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7444981,技術系（IT・Web・ゲーム・通信）
【愛知県】プログラマー　経験者大大大歓迎！少しでも経験あれば大歓迎！,株式会社クレス,プログラマー,"('愛知県名古屋市西区',)","('月給 22万円 ～',)","以下でお困りの方、是非一度お話させてください。



〇ワーキングマザーさん

　・お子様を預けられ復職したいとお考えの方

　少子化・人財不足の観点からも今後活躍できるようになっていきます。



○スキルアップしたい方

　・思っていた業務と違う。

　・ずっと同じ業務でスキルアップを感じられない。

　希望の言語やスキルを目指し一緒に取り組めます。

　多種多様な案件により社会に求められるスキルを身につけることができます。

　

〇情報系の学校卒業したが、IT以外に就職された方

　・やっぱりITの仕事がしたい

　・ITだと思ったら内容が違った

　ITの仕事に就きたいと思う方は非常に多いです。

　せっかくなら興味ある分野で活躍してみませんか？





私たちが重視しているのは、

きちんと評価とフォローができるプロジェクトで

安心して仕事に臨み、活躍してもらう事



個人の家庭の事情や、個性を踏まえて、

活躍できるようにする事です。



安心して働いていただくために、無理に会社規模の拡大を求めたり

背伸びしたプロジェクトへの参加はしておりません。



事業部立ちあげから4年での離職者の驚異的な少なさが

それを証明しています。





少しでも気になって下さった方まずはカジュアル面接からでも可能です。

★カジュアル面談実施中★

面接ではありませんので、聞きたいことを遠慮なくどうぞ

応募の際に『カジュアル面談希望』とお伝えください。



面接形態も対面・WEBもご希望に沿います。

最近はWEBが多いです！",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/6548180,技術系（IT・Web・ゲーム・通信）
【愛知県】プログラマー　経験者歓迎！経験は少なくてOK　評価制度を選べて納得の評価と給与を保証します,株式会社クレス,プログラマー,"('愛知県名古屋市西区',)","('月給 22万円 ～',)","以下でお困りの方、是非一度お話させてください



★自己評価と会社の評価がズレている とお感じの方！

 



私たちが重視しているのは、

納得できる評価とフォローがあって

安心して仕事に臨み、活躍してもらう事



個人の家庭の事情や、個性を踏まえて

活躍できるようにする事です



クレスでは

『何を評価して欲しいのか』

を事前に徹底して話し合い

一人一人にあわせて

評価基準をカスタマイズしています



評価して欲しい内容は

個人の成長フェーズに合わせて

随時見直しもしています



・勤怠をきちんと評価して欲しい

・新しいスキル習得を評価して欲しい

・後進の育成を評価して欲しい

・会社行事への貢献を評価して欲しい

などなど、納得いくまで相談できます



安心して働いていただくために

クレスでは無理に会社規模の拡大を求めたり

背伸びしたプロジェクトへの参加はしておりません



事業部立ちあげから4年での離職者の驚異的な少なさが

それを証明しています



少しでも気になって下さった方まずはカジュアル面接からでも可能です



★カジュアル面談実施中★

面接ではありませんので、聞きたいことを遠慮なくどうぞ

応募の際に『カジュアル面談希望』とお伝えください



面接形態も対面・WEBもご希望に沿います

最近はWEBが多いです！",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7301546,技術系（IT・Web・ゲーム・通信）
【愛知県】プログラマー　経験者歓迎！経験は少なくてもOK　案件が選べる　納得の評価と給与を保証します,株式会社クレス,プログラマー,"('愛知県名古屋市西区',)","('月給 22万円 ～',)","以下でお困りの方、是非一度お話させてください。



〇ワーキングマザーさん

　・お子様を預けられ復職したいとお考えの方

　少子化・人財不足の観点からも今後活躍できるようになっていきます。



○スキルアップしたい方

　・思っていた業務と違う。

　・ずっと同じ業務でスキルアップを感じられない。

　希望の言語やスキルを目指し一緒に取り組めます。

　多種多様な案件により社会に求められるスキルを身につけることができます。

　

〇情報系の学校卒業したが、IT以外に就職された方

　・やっぱりITの仕事がしたい

　・ITだと思ったら内容が違った

　ITの仕事に就きたいと思う方は非常に多いです。

　せっかくなら興味ある分野で活躍してみませんか？





私たちが重視しているのは、

きちんと評価とフォローができるプロジェクトで

安心して仕事に臨み、活躍してもらう事



個人の家庭の事情や、個性を踏まえて、

活躍できるようにする事です。



安心して働いていただくために、無理に会社規模の拡大を求めたり

背伸びしたプロジェクトへの参加はしておりません。



事業部立ちあげから4年での離職者の驚異的な少なさが

それを証明しています。





少しでも気になって下さった方まずはカジュアル面接からでも可能です。

★カジュアル面談実施中★

面接ではありませんので、聞きたいことを遠慮なくどうぞ

応募の際に『カジュアル面談希望』とお伝えください。



面接形態も対面・WEBもご希望に沿います。

最近はWEBが多いです！",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7183691,技術系（IT・Web・ゲーム・通信）
充実したサポートでITエンジニアに！,株式会社D＆O,プログラマ,"('青森県青森市',)","('月給 22万円 ～ 63万円',)","ご覧いただきありがとうございます。



弊社では、「未経験から市場価値の高いエンジニアを育成する」ために様々な取り組みを行っております。



以下のような想いを持っている方は、是非ご応募をお待ちしております。



「IT業界に興味はあるが、自信が無い。」

「ゲームを作ってみたい。」

「手に職をつけたい。」

「将来性のある仕事をしたい。」



【活躍できるフィールドをエンジニア全員に提供】

・各エンジニアが活躍できるフィールドを用意しております。



・ゲームアプリ開発

・社内システムの開発、運用

・WEBサイトの企画、開発

・スマートフォンアプリ開発

・VRのシステム開発

・アプリのデバック業務など



【サポート体制】

・一人ひとりに合わせたスキルアップ支援や働きやすい環境があります。



・キャリア申告制度では、エンジニア一人ひとりが叶えたいキャリアを申告することができます。目指すエンジニア像を聞かせてください。



・1 on 1制度では、専任のサポート担当と月に一度面談を実施します。

就業状況などを毎月共有することで、より良い職場環境を構築することができます。



・スキルアップ研修では、eラーニング、通信講座、プログラミングスクールなどがあり、働きながら成長することができます。

もちろん、言語の学習をすることも可能です。

また、資格取得支援制度では、指定資格を取得するための教材費用や資格試験の受験料などを補助します。



【最後に】

・エンジニアとしての第一歩を、充実したサポート体制で応援します。

迷われている方も、是非一度面接にてお話ししましょう！

ご応募お待ちしております。",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/5568771,技術系（IT・Web・ゲーム・通信）
【 ITスクール完備 】未経験OK｜ITサポート業務｜年間休日125日以上,株式会社キャンディ,テクニカルサポート,"('青森県八戸市',)","('月給 25万円 ～ 40万円',)","〇新しいことに挑戦したい方

〇働きながら手に職を付けたいという方

〇研修制度が充実した環境で働きたい方

〇将来性のある分野に挑戦したい方

〇自分に自信を付けたい方

↑一つでも当てはまったら応募OKです！



◎未経験でも挑戦心・探求心のある方

◎ゆくゆくはエンジニアのお仕事に就きたい方

↑大歓迎です！！！



少しでも興味があれば是非チャレンジしてみませんか？





☆丁寧な３か月研修☆

「IT業界というとなんだか難しそう…」「全くの未経験でも大丈夫かな？」こんな心配はご無用です！



入社してから３か月の間はゆっくり充実した研修期間◎

基礎的なビジネスマナーから一般事務に必要なパソコンスキル、IT業界で必要な専門用語の勉強などを行います！

インターネットで自己学習できるE-ラーニングシステムも導入しているので自分の目標に合わせてプラスワンのスキルを高めていくことも…！



いざ仕事をお任せ！となった際には書類作成やデータ入力といった一般事務の仕事からヘルプデスクやWEBアプリ開発といった専門性の高いお仕事まであなたのスキルレベルに合わせてお仕事をお任せします♪





◇◆資格取得もバックアップ◆◇

社員全員の資格取得を全力でバックアップ！

受験費や研修費などの費用は弊社で全額負担します！

実際に合格すれば資格取得手当も◎",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/8608361,技術系（IT・Web・ゲーム・通信）
【ITスクール完備★未経験OK】知識0から一流エンジニアへ！ITサポート業務｜年間休日127日,株式会社キャンディ,テクニカルサポート,"('青森県八戸市',)","('月給 25万円 ～ 40万円',)","〇新しいことに挑戦したい方

〇働きながら手に職を付けたいという方

〇研修制度が充実した環境で働きたい方

〇将来性のある分野に挑戦したい方

〇自分に自信を付けたい方

↑一つでも当てはまったら応募OKです！



◎未経験でも挑戦心・探求心のある方

◎ゆくゆくはエンジニアのお仕事に就きたい方

↑大歓迎です！！！



少しでも興味があれば是非チャレンジしてみませんか？





☆丁寧な３か月研修☆

「IT業界というとなんだか難しそう…」「全くの未経験でも大丈夫かな？」こんな心配はご無用です！



入社してから３か月の間はゆっくり充実した研修期間◎

基礎的なビジネスマナーから一般事務に必要なパソコンスキル、IT業界で必要な専門用語の勉強などを行います！

インターネットで自己学習できるE-ラーニングシステムも導入しているので自分の目標に合わせてプラスワンのスキルを高めていくことも…！



いざ仕事をお任せ！となった際には書類作成やデータ入力といった一般事務の仕事からヘルプデスクやWEBアプリ開発といった専門性の高いお仕事まであなたのスキルレベルに合わせてお仕事をお任せします♪





◇◆資格取得もバックアップ◆◇

社員全員の資格取得を全力でバックアップ！

受験費や研修費などの費用は弊社で全額負担します！

実際に合格すれば資格取得手当も◎",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7175064,技術系（IT・Web・ゲーム・通信）
【ITサポートからエンジニアへ】未経験歓迎｜研修でしっかり教えます｜テレワーク支援中,グラビティ株式会社,ITサポート,"('青森県八戸市',)","('月給 20万円 ～ 27万円',)","ITサポートから始め「未経験」エンジニアを目指します。



弊社では IT未経験からスタートしている 先輩社員がたくさんいます。 

実務経験がゼロだけど「IT業界に興味がある」 、「チャレンジしたい」方であれば、 未経験から成長しているんです。



【こんな方を求めています】

・IT、WEB、インターネット、ものづくりに興味がある  

・専門性を身につけて長く働きたい 



【仕事内容】 

■こんなエンジニアを目指せます 

サポート業務（画像編集や資料作成、データ入力などのITサポート） 

プログラマ 

システムエンジニア 

アプリ開発・運用 

インフラエンジニア 

社内SE、ヘルプデスク 

機械設計・開発　他 



■はじめに 

未経験の方には2週間、 

必須で研修カリキュラムを受講いただきます。 



□パソコンの基礎研修 

→ビジネスマナー研修 

→実技研修／プログラミング・WEBページ作成など 

→面談／希望や適性でステップアップ研修をコーディネート 



一人前のエンジニアを目指すためのベースをつくり 

データ入力などの事務やITサポートなど 

簡単な仕事から経験を積みましょう。 



ゆくゆくはシステム構築/開発業務/ものづくりの分野で活躍してもらいます。



【資格取得もバックアップ】

資格受験料は会社が全額補助。

もちろん資格を取れば手当も支給します。



【独り立ち後のフォローについて】

入社してしばらくは、週に1回程度。その後も、2週間～1ヶ月に1回は、面談を実施。



「仕事や職場の人間関係で困っていることはないか」「やりたいことや、会社に対する要望はないか」安心して働けるようサポートしていきます。



■女性多数活躍中 

女性社員が全体の30%以上を占めます

キャリアプランもしっかり描けています。



最初はIT用語について 、理解していなくても問題ありません！",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/5919308,技術系（IT・Web・ゲーム・通信）
【未経験OK】ITエンジニア(研修3ヵ月/人柄重視),株式会社E.C.F.,webエンジニア,"('香川県高松市',)","('月給 25万円 ～ 48万円',)","■仕事内容■



◎システム開発

長年取引のあるクライアントのコアパートナーとして、

自社内で開発支援の業務を行っていただきます。

将来は受託・自社開発に携わることも可能です。



◎社内業務

採用、経営企画、総務、リスクマネジメントなどの社内業務にも経験問わず挑戦可能です。





■当社で働く魅力3選■



1,丁寧＆充実の研修があるから、未経験者でも不安なし！

2,エンジニアにムリをさせない案件のみ！

3,入社後のキャリアアップもサポートするから、ずっと安心！



▶︎1,教育について

◎入社後1～2週間は座学研修！

「貴社と御社の違いは？」といったビジネスマナーや、IT業界についての基礎知識、WordやExcelの使い方など、エンジニアとして必要なことはイチから教えます！



◎オンライン勉強会も開催！

まずは「ITパスポート」という情報技術の基礎的な資格の取得もめざし、その後、簡単なシステムを試作していただく予定です。プログラミング言語に関する研修も行ないます！



▶︎2,案件について

◎資料、議事録作成

◎データ入力

◎プロジェクトリーダーのサポート

◎問い合わせ対応（ヘルプデスク業務）など



「残業が多い」など、エンジニアにムリをさせる案件は受注していません。

また、案件はエンジニアの意思を尊重して決定。会社がムリにアサインすることはありません！



▶︎3,キャリアアップについて

CA担当と月に1～2回面談を実施。未経験だと、今後のキャリアを描きづらいこともあると思います。しっかり寄り添うので気軽に相談して下さい。将来やりたいことが無い人も、一緒に探していきましょう！



＜キャリアアップ一例＞

◎アパレル系ECサイトの開発・デザイン

◎ゲーム会社プラットフォーム開発

◎ゲームのフロントエンド開発

◎旅行会社のフロントエンド開発





ご応募お待ちしております！",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/8652666,技術系（IT・Web・ゲーム・通信）
【ゲームテスター】未経験からITエキスパートへ！,株式会社Ｅｎｃｉａｔｅ,ITエンジニア,"('佐賀県佐賀市',)","('月給 25万円 ～ 60万円',)","ロボットに奪われない将来性の高いIT業界で、完全未経験者でも活躍可能！



ゲーム好きなら楽しくスキルを身につけ、エンジニアやプログラマーへのキャリアアップが可能！





【 知識・経験は一切不要 】

◇ 先輩の8割が未経験から入社してます♪

◇ 初めはゲームのテストプレイから♪

◇ その後はエンジニアやプログラマーを目指せます♪





【 選ばれている理由 】

◇ 未経験からチャレンジ出来る環境

◇ 資格取得支援制度アリ

◇ 週休2日、年間休日120日以上

◇ チーム全員で高みを目指す社風





【 仕事内容 】

◇ ゲームのテストプレイ

◇ バグの発見、報告、不具合の修正

◇ サーバー、ネットワークのシステム基盤構築





【 こんな方にピッタリ 】

◇ ゲームが好きな方

◇ ITエンジニア、プログラマーとしてキャリアアップしたい方

◇ 手に職をつけたい方

◇ 仲間と一緒に成長していきたい方

◇ ワークライフバランスを整えたい方

◇ 腰を据えて長く働きたい方

◇ 将来的にリモートワークを考えている方





【 充実した教育制度 】

◇ ビジネスマナー基礎

◇ ゲーム開発基礎

◇ ソフトウェアテスト基礎

◇ プログラミング入門

◇ プログラミング言語の取得支援





【 人柄重視の採用 】

◇ 最初は学ぶ事がお仕事です！

◇ 知識や技術、学歴は関係ありません。

◇ 明るく前向きに仕事を頑張りたいという気持ちが大切です。

◇ 経験豊かなトレーナーとメンターがあなたの成長をサポートします。

◇ ゲームテスターから、テストリーダーなどのステップアップが可能です。





【 目指せる将来のキャリアプラン 】

◇ テストエンジニア

◇ システムエンジニア

◇ アプリケーションエンジニア

◇ ゲームプログラマー





【 応募後の流れ 】

◇ 書類選考→Web面接→内定



まずは、面接であなたの夢をお聞かせください♪",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7355145,技術系（IT・Web・ゲーム・通信）
未経験歓迎！ゲームテスター/研修充実,株式会社ＯｎｅＬｅｆｔ,ゲームテスター,"('北海道札幌市中央区北',)","('月給 25万円 ～ 30万円',)","仕事内容

◎朝が苦手な方にもおすすめ発売前のゲーム・アプリをチェックするお仕事&nbsp;セリフの漢字間違い等、基本は間違い探しの要領！空調が効いた快適な空間で、座りながら作業ができます。

発売前のゲームやアプリを実際にプレイして不具合を探すお仕事です 画像のズレ等、バグの可能性を見つけたらリーダーへ報告！チーム作業なので相談しやすいです。 活躍している方の大半が、未経験から始めています。 しっかりサポートするので未経験の方やブランクがある方もご安心ください！



◎長く続けたい方大歓迎！「楽しいことがしたい」なら詳しくなくても大丈夫です

ひとり作業が好きな方、繰り返し作業が得意という方にもオススメです。経験者歓迎！ 発売前の製品を扱うので、責任感を持って取り組んでくれる方にお任せします。



~未経験でも安心の3カ月研修制度~



◎未経験の方のために充実させています！！ 未経験の方は入社後、研修期間は””3ヵ月間””実施します。 経験は完全不問となります。



◎入社9割以上が未経験からスタート 職歴・学歴不問!!完全未経験からOK!

3 ヶ月間の充実した研修で基礎が身につきます！ 現役のエンジニアによる徹底した研修がございます。



◎研修後の流れ 研修後は実際に現場に出て、先輩について仕事を覚えていきます。1年間はIT知識を増やすためにゲーム以外の様々な仕事に携わります。仕事の流れや業界の動きに慣れていきながら、本格的にテスターとして活躍いただきます！",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7616177,技術系（IT・Web・ゲーム・通信）
未経験歓迎！【正社員】ゲームテスター,株式会社Ｅｎｃｉａｔｅ,ITエンジニア,"('北海道札幌市東区',)","('月給 25万円 ～ 60万円',)","【 知識・経験は一切不要 】

◇ 先輩の8割が未経験から入社してます！

◇ 初めはゲームのテストプレイから！





【 選ばれている理由 】

◇ 未経験からチャレンジ出来る環境

◇ 資格取得支援制度アリ

◇ 週休2日、年間休日120日以上





【 仕事内容 】

◇ ゲームのテストプレイ

◇ バグの発見、報告、不具合の修正

◇ サーバー、ネットワークのシステム基盤構築





【 こんな方にピッタリ 】

◇ ゲームが好きな方

◇ ITエンジニア、プログラマーとしてキャリアアップしたい方

◇ 手に職をつけたい方

◇ 仲間と一緒に成長していきたい方

◇ 新しいことを始めたい方

◇ ワークライフバランスを整えたい方

◇ 腰を据えて長く働きたい方

◇ 楽しみながら働きたい方





【 充実した教育制度 】

◇ ビジネスマナー基礎

◇ ゲーム開発基礎

◇ ソフトウェアテスト基礎

◇ プログラミング言語の取得支援





【 人柄重視の採用 】

◇ 最初は学ぶ事がお仕事です！

◇ 知識や技術、学歴は関係ありません。

◇ 明るく前向きに仕事を頑張りたいという気持ちが大切です。

◇ 経験豊かなトレーナーとメンターがあなたの成長をサポートします。

◇ ゲームテスターから、テストリーダーや他のキャリアへのステップアップが可能です。





【 目指せる将来のキャリアプラン 】

◇ テストエンジニア

◇ システムエンジニア

◇ アプリケーションエンジニア

◇ ゲームプログラマー





【 応募後の流れ 】

◇ 書類選考→Web面接→内定





近年のIT化・DX化により需要が高まるIT業界にて、

手に職を付けたい意欲的な未経験者を募集中！



沢山の応募を心よりお待ちしております。",https://en-gage.net/user/search/?area=0&job=400000&distanceIndex=&p_t=258484&f_t=0&page=3#/desc/7070943,技術系（IT・Web・ゲーム・通信）
